customer_id,first_name,last_name,email,phone_number,registration_date,customer_metadata
CUST-1075,Pallavi,Kakar,pallavi.kakar170@gmail.com,+91-9583724666,2025-12-06,"{""device_type"": ""iOS"", ""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008""}, ""app_version"": ""v11.4.10"", ""locale"": ""en_IN""}"
CUST-1076,Sai,Muni,sai.muni729@rediffmail.com,+91-6838073939,2024-08-27,"{""device_type"": ""iOS"", ""address_state"": ""Telangana"", ""city"": ""Hyderabad"", ""pincode"": ""500084"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Hyderabad"", ""pincode"": ""500084""}, ""app_version"": ""v14.3.5"", ""locale"": ""en_IN""}"
CUST-1077,Mohini,Prakash,mohini.prakash940@outlook.com,+91-7176675731,2024-03-02,"{""device_type"": ""Android"", ""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009"", ""address"": {""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009""}, ""app_version"": ""v10.7.10"", ""locale"": ""en_IN""}"
CUST-1078,Raksha,Varughese,raksha.varughese726@rediffmail.com,+91-8637377910,2025-07-06,"{""device_type"": ""Web"", ""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734001"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734001""}, ""app_version"": ""v10.6.11"", ""locale"": ""en_IN""}"
CUST-1079,Siya,Dara,siya.dara628@outlook.com,+91-6198061499,2024-08-22,"{""device_type"": ""Web"", ""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313001"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313001""}, ""app_version"": ""v16.4.19"", ""locale"": ""en_IN""}"
CUST-1080,Yug,Kar,yug.kar51@yahoo.co.in,+91-9657233178,2025-10-29,"{""device_type"": ""Web"", ""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734001"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734001""}, ""app_version"": ""v13.7.3"", ""locale"": ""en_IN""}"
CUST-1081,Devansh,Nigam,devansh.nigam491@outlook.com,+91-9457887167,2024-11-24,"{""device_type"": ""Android"", ""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411038"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411038""}, ""app_version"": ""v15.7.10"", ""locale"": ""en_IN""}"
CUST-1082,Ansh,Karpe,ansh.karpe688@rediffmail.com,+91-6588365604,2024-03-31,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208012"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208012""}, ""app_version"": ""v16.6.17"", ""locale"": ""en_IN""}"
CUST-1083,Thomas,Amble,thomas.amble854@gmail.com,+91-9543721204,2024-02-25,"{""device_type"": ""Web"", ""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625020"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625020""}, ""app_version"": ""v16.7.15"", ""locale"": ""en_IN""}"
CUST-1084,Ekavir,Bhargava,ekavir.bhargava788@gmail.com,+91-7386749454,2025-07-16,"{""device_type"": ""Web"", ""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009"", ""address"": {""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009""}, ""app_version"": ""v13.1.1"", ""locale"": ""en_IN""}"
CUST-1085,Veer,Bir,veer.bir655@yahoo.co.in,+91-7433665422,2025-07-18,"{""device_type"": ""iOS"", ""address_state"": ""Karnataka"", ""city"": ""Mangaluru"", ""pincode"": ""575001"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Mangaluru"", ""pincode"": ""575001""}, ""app_version"": ""v16.1.15"", ""locale"": ""en_IN""}"
CUST-1086,Azad,Narayanan,azad.narayanan979@gmail.com,+91-7635126623,2026-01-03,"{""device_type"": ""Android"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002""}, ""app_version"": ""v13.3.15"", ""locale"": ""en_IN""}"
CUST-1087,Ekavir,Varkey,ekavir.varkey574@yahoo.co.in,+91-9304666325,2025-09-05,"{""device_type"": ""iOS"", ""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673001"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673001""}, ""app_version"": ""v12.6.11"", ""locale"": ""en_IN""}"
CUST-1088,Wazir,Mallick,wazir.mallick966@outlook.com,+91-6403696046,2026-01-13,"{""device_type"": ""Android"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001""}, ""app_version"": ""v14.7.12"", ""locale"": ""en_IN""}"
CUST-1089,Vedika,Kala,vedika.kala350@rediffmail.com,+91-9445505799,2024-07-12,"{""device_type"": ""iOS"", ""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625020"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625020""}, ""app_version"": ""v16.6.2"", ""locale"": ""en_IN""}"
CUST-1090,Kevin,Solanki,kevin.solanki335@rediffmail.com,+91-9514548900,2025-11-10,"{""device_type"": ""iOS"", ""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110007"", ""address"": {""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110007""}, ""app_version"": ""v14.9.11"", ""locale"": ""en_IN""}"
CUST-1091,Xavier,Solanki,xavier.solanki900@gmail.com,+91-9207064620,2025-06-22,"{""device_type"": ""Android"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700020"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700020""}, ""app_version"": ""v16.2.3"", ""locale"": ""en_IN""}"
CUST-1092,Niharika,Gupta,niharika.gupta490@outlook.com,+91-8769219685,2025-12-10,"{""device_type"": ""Android"", ""address_state"": ""Gujarat"", ""city"": ""Vadodara"", ""pincode"": ""390001"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Vadodara"", ""pincode"": ""390001""}, ""app_version"": ""v16.8.13"", ""locale"": ""en_IN""}"
CUST-1093,Girindra,Chatterjee,girindra.chatterjee987@outlook.com,+91-9680911523,2024-02-06,"{""device_type"": ""Web"", ""address_state"": ""Rajasthan"", ""city"": ""Jaipur"", ""pincode"": ""302001"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jaipur"", ""pincode"": ""302001""}, ""app_version"": ""v15.4.8"", ""locale"": ""en_IN""}"
CUST-1094,Raagini,Pandya,raagini.pandya774@gmail.com,+91-9205702499,2026-02-17,"{""device_type"": ""Web"", ""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422001"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422001""}, ""app_version"": ""v12.0.2"", ""locale"": ""en_IN""}"
CUST-1095,Pallavi,Roy,pallavi.roy342@gmail.com,+91-8484897084,2025-01-18,"{""device_type"": ""Web"", ""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380001"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380001""}, ""app_version"": ""v13.9.6"", ""locale"": ""en_IN""}"
CUST-1096,Unni,Bhagat,unni.bhagat184@yahoo.co.in,+91-6754436820,2025-01-26,"{""device_type"": ""Android"", ""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313001"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313001""}, ""app_version"": ""v14.2.8"", ""locale"": ""en_IN""}"
CUST-1097,Guneet,Bhat,guneet.bhat482@outlook.com,+91-9374154962,2025-11-13,"{""device_type"": ""Web"", ""address_state"": ""Karnataka"", ""city"": ""Mangaluru"", ""pincode"": ""575003"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Mangaluru"", ""pincode"": ""575003""}, ""app_version"": ""v14.2.3"", ""locale"": ""en_IN""}"
CUST-1098,Neha,Nori,neha.nori462@outlook.com,+91-8786055206,2025-03-10,"{""device_type"": ""iOS"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002""}, ""app_version"": ""v13.7.4"", ""locale"": ""en_IN""}"
CUST-1099,Ikbal,Kothari,ikbal.kothari252@rediffmail.com,+91-8717199615,2024-10-29,"{""device_type"": ""Android"", ""address_state"": ""Telangana"", ""city"": ""Hyderabad"", ""pincode"": ""500084"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Hyderabad"", ""pincode"": ""500084""}, ""app_version"": ""v10.9.2"", ""locale"": ""en_IN""}"
CUST-1100,Rehaan,Gupta,rehaan.gupta942@rediffmail.com,+91-8932945529,2026-03-29,"{""device_type"": ""iOS"", ""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625020"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625020""}, ""app_version"": ""v15.3.20"", ""locale"": ""en_IN""}"
CUST-1101,Saumya,Dey,saumya.dey266@yahoo.co.in,+91-6773728014,2025-10-23,"{""device_type"": ""iOS"", ""address_state"": ""Karnataka"", ""city"": ""Hubballi"", ""pincode"": ""580029"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Hubballi"", ""pincode"": ""580029""}, ""app_version"": ""v14.5.5"", ""locale"": ""en_IN""}"
CUST-1102,Pahal,Goswami,pahal.goswami102@outlook.com,+91-8902601465,2025-03-01,"{""device_type"": ""Web"", ""address_state"": ""Delhi"", ""city"": ""New Delhi"", ""pincode"": ""110016"", ""address"": {""address_state"": ""Delhi"", ""city"": ""New Delhi"", ""pincode"": ""110016""}, ""app_version"": ""v12.8.17"", ""locale"": ""en_IN""}"
CUST-1103,Arya,Shere,arya.shere945@outlook.com,+91-7375919523,2025-05-08,"{""device_type"": ""Android"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001""}, ""app_version"": ""v10.2.8"", ""locale"": ""en_IN""}"
CUST-1104,Zaid,Borra,zaid.borra890@rediffmail.com,+91-8196961971,2026-03-20,"{""device_type"": ""Web"", ""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380015"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380015""}, ""app_version"": ""v10.7.12"", ""locale"": ""en_IN""}"
CUST-1105,Saanvi,Chaudhari,saanvi.chaudhari698@outlook.com,+91-9983063850,2025-10-15,"{""device_type"": ""Android"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Noida"", ""pincode"": ""201301"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Noida"", ""pincode"": ""201301""}, ""app_version"": ""v10.9.18"", ""locale"": ""en_IN""}"
CUST-1106,Chandresh,Zachariah,chandresh.zachariah345@yahoo.co.in,+91-6782259766,2025-04-20,"{""device_type"": ""iOS"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001""}, ""app_version"": ""v10.0.10"", ""locale"": ""en_IN""}"
CUST-1107,Alexander,Chander,alexander.chander514@gmail.com,+91-6352114611,2025-07-04,"{""device_type"": ""Android"", ""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009"", ""address"": {""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009""}, ""app_version"": ""v15.8.14"", ""locale"": ""en_IN""}"
CUST-1108,Warjas,Ganesan,warjas.ganesan611@yahoo.co.in,+91-9803217037,2024-04-11,"{""device_type"": ""Android"", ""address_state"": ""West Bengal"", ""city"": ""Howrah"", ""pincode"": ""711104"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Howrah"", ""pincode"": ""711104""}, ""app_version"": ""v10.5.7"", ""locale"": ""en_IN""}"
CUST-1109,Niharika,Sunder,niharika.sunder464@rediffmail.com,+91-7489431174,2024-04-11,"{""device_type"": ""Android"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208001"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208001""}, ""app_version"": ""v12.3.4"", ""locale"": ""en_IN""}"
CUST-1110,Vasana,Kala,vasana.kala981@rediffmail.com,+91-6811642514,2024-08-05,"{""device_type"": ""Android"", ""address_state"": ""Rajasthan"", ""city"": ""Jaipur"", ""pincode"": ""302001"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jaipur"", ""pincode"": ""302001""}, ""app_version"": ""v11.2.19"", ""locale"": ""en_IN""}"
CUST-1111,Nandini,Bhargava,nandini.bhargava220@gmail.com,+91-7729624046,2024-08-09,"{""device_type"": ""Web"", ""address_state"": ""Tamil Nadu"", ""city"": ""Coimbatore"", ""pincode"": ""641001"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Coimbatore"", ""pincode"": ""641001""}, ""app_version"": ""v10.4.5"", ""locale"": ""en_IN""}"
CUST-1112,Nitesh,Raghavan,nitesh.raghavan143@outlook.com,+91-7218032515,2025-11-07,"{""device_type"": ""Android"", ""address_state"": ""Karnataka"", ""city"": ""Mysuru"", ""pincode"": ""570001"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Mysuru"", ""pincode"": ""570001""}, ""app_version"": ""v16.3.19"", ""locale"": ""en_IN""}"
CUST-1113,Aarnav,Ramakrishnan,aarnav.ramakrishnan341@gmail.com,+91-7384936197,2024-02-23,"{""device_type"": ""Web"", ""address_state"": ""Delhi"", ""city"": ""South Delhi"", ""pincode"": ""110048"", ""address"": {""address_state"": ""Delhi"", ""city"": ""South Delhi"", ""pincode"": ""110048""}, ""app_version"": ""v10.1.16"", ""locale"": ""en_IN""}"
CUST-1114,Alka,Sha,alka.sha469@outlook.com,+91-6585337126,2025-05-30,"{""device_type"": ""Web"", ""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625001"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Madurai"", ""pincode"": ""625001""}, ""app_version"": ""v16.8.10"", ""locale"": ""en_IN""}"
CUST-1115,Bhavika,Sampath,bhavika.sampath479@gmail.com,+91-6614302907,2025-02-15,"{""device_type"": ""Android"", ""address_state"": ""Gujarat"", ""city"": ""Vadodara"", ""pincode"": ""390001"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Vadodara"", ""pincode"": ""390001""}, ""app_version"": ""v15.7.3"", ""locale"": ""en_IN""}"
CUST-1116,Vidhi,Dubey,vidhi.dubey930@gmail.com,+91-8753154389,2024-05-31,"{""device_type"": ""Web"", ""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411038"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411038""}, ""app_version"": ""v15.9.18"", ""locale"": ""en_IN""}"
CUST-1117,Ranveer,Minhas,ranveer.minhas739@outlook.com,+91-9741444618,2025-06-27,"{""device_type"": ""iOS"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002""}, ""app_version"": ""v16.1.18"", ""locale"": ""en_IN""}"
CUST-1118,Teerth,Bhardwaj,teerth.bhardwaj748@yahoo.co.in,+91-9584853393,2024-08-21,"{""device_type"": ""Android"", ""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007""}, ""app_version"": ""v13.1.11"", ""locale"": ""en_IN""}"
CUST-1119,Darsh,Murthy,darsh.murthy447@outlook.com,+91-8501902658,2024-06-05,"{""device_type"": ""iOS"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700001"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700001""}, ""app_version"": ""v10.6.4"", ""locale"": ""en_IN""}"
CUST-1120,Dakshesh,Bedi,dakshesh.bedi772@outlook.com,+91-7697398528,2024-03-02,"{""device_type"": ""Web"", ""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313002"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313002""}, ""app_version"": ""v10.6.12"", ""locale"": ""en_IN""}"
CUST-1121,Vansha,Thakkar,vansha.thakkar904@rediffmail.com,+91-6408839723,2025-09-06,"{""device_type"": ""Web"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001""}, ""app_version"": ""v14.3.5"", ""locale"": ""en_IN""}"
CUST-1122,Nakul,Bhandari,nakul.bhandari682@rediffmail.com,+91-7216198604,2024-12-24,"{""device_type"": ""Android"", ""address_state"": ""Kerala"", ""city"": ""Thiruvananthapuram"", ""pincode"": ""695001"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Thiruvananthapuram"", ""pincode"": ""695001""}, ""app_version"": ""v14.3.14"", ""locale"": ""en_IN""}"
CUST-1123,Yashoda,Buch,yashoda.buch875@gmail.com,+91-8131088245,2024-07-03,"{""device_type"": ""Android"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002""}, ""app_version"": ""v10.2.5"", ""locale"": ""en_IN""}"
CUST-1124,Quincy,Biswas,quincy.biswas589@rediffmail.com,+91-6252336745,2026-01-28,"{""device_type"": ""iOS"", ""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560038"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560038""}, ""app_version"": ""v13.6.15"", ""locale"": ""en_IN""}"
CUST-1125,Ekansh,Keer,ekansh.keer359@yahoo.co.in,+91-8434618074,2026-01-08,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Noida"", ""pincode"": ""201301"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Noida"", ""pincode"": ""201301""}, ""app_version"": ""v11.9.2"", ""locale"": ""en_IN""}"
CUST-1126,Netra,Dar,netra.dar700@gmail.com,+91-8575788930,2025-11-08,"{""device_type"": ""Android"", ""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007""}, ""app_version"": ""v12.3.17"", ""locale"": ""en_IN""}"
CUST-1127,Yatin,Baral,yatin.baral126@outlook.com,+91-9219066986,2024-10-17,"{""device_type"": ""iOS"", ""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008""}, ""app_version"": ""v11.6.20"", ""locale"": ""en_IN""}"
CUST-1128,Finn,Saini,finn.saini66@gmail.com,+91-7423646570,2024-08-04,"{""device_type"": ""Android"", ""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009"", ""address"": {""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110009""}, ""app_version"": ""v10.0.16"", ""locale"": ""en_IN""}"
CUST-1129,Diya,Lal,diya.lal774@rediffmail.com,+91-7238712095,2025-01-24,"{""device_type"": ""Web"", ""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673001"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673001""}, ""app_version"": ""v14.5.3"", ""locale"": ""en_IN""}"
CUST-1130,Samarth,Murthy,samarth.murthy416@gmail.com,+91-9120123575,2025-04-15,"{""device_type"": ""Web"", ""address_state"": ""Maharashtra"", ""city"": ""Nagpur"", ""pincode"": ""440010"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Nagpur"", ""pincode"": ""440010""}, ""app_version"": ""v13.6.10"", ""locale"": ""en_IN""}"
CUST-1131,William,Lanka,william.lanka127@rediffmail.com,+91-6448717183,2024-06-24,"{""device_type"": ""iOS"", ""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008""}, ""app_version"": ""v13.1.8"", ""locale"": ""en_IN""}"
CUST-1132,Meghana,Deep,meghana.deep456@rediffmail.com,+91-6524951250,2024-11-13,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010""}, ""app_version"": ""v10.8.4"", ""locale"": ""en_IN""}"
CUST-1133,Charita,Shankar,charita.shankar553@yahoo.co.in,+91-8476990466,2026-01-14,"{""device_type"": ""iOS"", ""address_state"": ""Delhi"", ""city"": ""New Delhi"", ""pincode"": ""110001"", ""address"": {""address_state"": ""Delhi"", ""city"": ""New Delhi"", ""pincode"": ""110001""}, ""app_version"": ""v12.3.6"", ""locale"": ""en_IN""}"
CUST-1134,Diya,Bora,diya.bora626@yahoo.co.in,+91-6290209201,2026-03-02,"{""device_type"": ""Web"", ""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005""}, ""app_version"": ""v14.9.11"", ""locale"": ""en_IN""}"
CUST-1135,Aditya,Shanker,aditya.shanker894@outlook.com,+91-7572191734,2024-03-10,"{""device_type"": ""Android"", ""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005""}, ""app_version"": ""v14.0.12"", ""locale"": ""en_IN""}"
CUST-1136,Harish,Borah,harish.borah529@gmail.com,+91-8595792218,2025-04-07,"{""device_type"": ""Android"", ""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560068"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560068""}, ""app_version"": ""v10.1.20"", ""locale"": ""en_IN""}"
CUST-1137,Tanay,Toor,tanay.toor618@rediffmail.com,+91-9723123952,2025-07-21,"{""device_type"": ""Android"", ""address_state"": ""Karnataka"", ""city"": ""Mangaluru"", ""pincode"": ""575001"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Mangaluru"", ""pincode"": ""575001""}, ""app_version"": ""v14.7.17"", ""locale"": ""en_IN""}"
CUST-1138,Alka,Deo,alka.deo164@gmail.com,+91-9211134294,2026-04-10,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Noida"", ""pincode"": ""201301"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Noida"", ""pincode"": ""201301""}, ""app_version"": ""v11.7.15"", ""locale"": ""en_IN""}"
CUST-1139,Ikshita,Biswas,ikshita.biswas546@yahoo.co.in,+91-8500346767,2024-10-16,"{""device_type"": ""Web"", ""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007""}, ""app_version"": ""v14.0.11"", ""locale"": ""en_IN""}"
CUST-1140,Yash,Pingle,yash.pingle77@outlook.com,+91-6699108439,2025-11-25,"{""device_type"": ""Web"", ""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007""}, ""app_version"": ""v16.9.5"", ""locale"": ""en_IN""}"
CUST-1141,Bhavani,Dugar,bhavani.dugar351@gmail.com,+91-7475617211,2024-11-13,"{""device_type"": ""Web"", ""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380054"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380054""}, ""app_version"": ""v10.4.18"", ""locale"": ""en_IN""}"
CUST-1142,Raksha,Mittal,raksha.mittal395@outlook.com,+91-7819532005,2025-12-20,"{""device_type"": ""Web"", ""address_state"": ""Kerala"", ""city"": ""Kochi"", ""pincode"": ""682030"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Kochi"", ""pincode"": ""682030""}, ""app_version"": ""v13.8.12"", ""locale"": ""en_IN""}"
CUST-1143,Abhiram,Mistry,abhiram.mistry28@outlook.com,+91-8293555835,2024-08-07,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Varanasi"", ""pincode"": ""221001"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Varanasi"", ""pincode"": ""221001""}, ""app_version"": ""v11.2.3"", ""locale"": ""en_IN""}"
CUST-1144,Hemang,Desai,hemang.desai312@gmail.com,+91-6810741110,2024-12-10,"{""device_type"": ""Android"", ""address_state"": ""Rajasthan"", ""city"": ""Jaipur"", ""pincode"": ""302020"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jaipur"", ""pincode"": ""302020""}, ""app_version"": ""v11.2.6"", ""locale"": ""en_IN""}"
CUST-1145,Aishani,D’Alia,aishani.d’alia861@yahoo.co.in,+91-9146914391,2025-02-24,"{""device_type"": ""Web"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010""}, ""app_version"": ""v12.7.8"", ""locale"": ""en_IN""}"
CUST-1146,Hredhaan,Dugal,hredhaan.dugal556@yahoo.co.in,+91-8968253265,2026-03-14,"{""device_type"": ""Web"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091""}, ""app_version"": ""v14.7.15"", ""locale"": ""en_IN""}"
CUST-1147,Anita,Manda,anita.manda797@outlook.com,+91-9639991949,2025-06-24,"{""device_type"": ""Web"", ""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380001"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Ahmedabad"", ""pincode"": ""380001""}, ""app_version"": ""v11.4.2"", ""locale"": ""en_IN""}"
CUST-1148,Shivansh,Oza,shivansh.oza666@rediffmail.com,+91-8695433590,2024-04-15,"{""device_type"": ""iOS"", ""address_state"": ""Kerala"", ""city"": ""Kochi"", ""pincode"": ""682016"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Kochi"", ""pincode"": ""682016""}, ""app_version"": ""v16.2.9"", ""locale"": ""en_IN""}"
